2026-09-04 04:59:33.285 | INFO     | base_agent.config:load_config:154 - ⛏️ Transformers version: 5.12.1
2026-09-04 04:59:33.341 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Asparagus, 1 Bunch', 'Fresh Brand – Ground Beef 80% Lean/20% Fat, 1 lb']
2026-09-04 04:59:33.341 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Cucumber Slicing', 'Fresh Brand – Ground Beef 80% Lean/20% Fat, 1 lb']
2026-09-04 04:59:33.342 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Photo Prints – Matte – Standard Size (5x7)', 'Photo Prints – Matte – Standard Size (8x10)']
2026-09-04 04:59:33.342 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Photo Prints – Matte – Standard Size (4x6)', 'Photo Prints – Matte – Standard Size (5x7)']
2026-09-04 04:59:33.342 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Dole Bananas, 2 lb Bag', 'Natures Own Honey Wheat Bread Sliced Loaf - 20 oz Bag']
2026-09-04 04:59:33.342 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Shredded Mexican Four Cheese Blend, 8 Ounce', 'Taylor Farms Hearts of Romaine, 10 oz Bag']
2026-09-04 04:59:33.342 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Taylor Farms Hearts of Romaine, 10 oz Bag']
2026-09-04 04:59:33.343 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Fresh Brand – Cut and Peeled Baby Carrots, 16 oz', 'Taylor Farms Hearts of Romaine, 10 oz Bag']
2026-09-04 04:59:33.343 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Red Onion', 'Taylor Farms Hearts of Romaine, 10 oz Bag']
2026-09-04 04:59:33.343 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Organic Baby Spinach, 5 oz', 'Taylor Farms Hearts of Romaine, 10 oz Bag']
2026-09-04 04:59:33.343 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Blueberries, 1 Pint', 'Taylor Farms Hearts of Romaine, 10 oz Bag']
2026-09-04 04:59:33.344 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Green Bell Pepper', 'Taylor Farms Hearts of Romaine, 10 oz Bag']
2026-09-04 04:59:33.344 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Blackberries, 6 oz', 'Taylor Farms Hearts of Romaine, 10 oz Bag']
2026-09-04 04:59:33.344 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Organic Baby Spinach, 5 oz', 'Taylor Farms Hearts of Romaine, 10 oz Bag']
2026-09-04 04:59:33.344 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Organic Baby Spinach, 5 oz', 'Blueberries, 1 Pint', 'Taylor Farms Hearts of Romaine, 10 oz Bag']
2026-09-04 04:59:33.345 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Organic Baby Spinach, 5 oz', 'Green Bell Pepper', 'Taylor Farms Hearts of Romaine, 10 oz Bag']
2026-09-04 04:59:33.345 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Organic Baby Spinach, 5 oz', 'Blackberries, 6 oz', 'Taylor Farms Hearts of Romaine, 10 oz Bag']
2026-09-04 04:59:33.345 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Dole Bananas, 2 lb Bag', 'Fresh Brand – Roma Tomatoes, 16 oz']
2026-09-04 04:59:33.345 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Fresh Brand – Roma Tomatoes, 16 oz', 'Iceberg Lettuce, 1 Head']
2026-09-04 04:59:33.345 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['$60 PlayStation Store Gift Card [Digital Code]']
2026-09-04 04:59:33.346 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['DoorDash Gift Cards - Email Delivery']
2026-09-04 04:59:33.346 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Organic Blue Corn Lightly Salted Tortilla Chips, 12 Ounce', '365 by Whole Foods Market, Tortilla Chips Organic White Corn, 12 Ounce']
2026-09-04 04:59:33.346 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Beans Black Organic, 15 Ounce', '365 by Whole Foods Market, Tortilla Chips Organic White Corn, 12 Ounce']
2026-09-04 04:59:33.347 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Blend Mexican Shred, 8 Ounce', '365 by Whole Foods Market, Tortilla Chips Organic White Corn, 12 Ounce']
2026-09-04 04:59:33.347 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Bananas, One Bunch', 'Cucumber Slicing']
2026-09-04 04:59:33.347 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Bananas, One Bunch']
2026-09-04 04:59:33.347 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Bananas, One Bunch', 'Cucumber Slicing']
2026-09-04 04:59:33.347 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Cucumber Slicing']
2026-09-04 04:59:33.348 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Cucumber Slicing', 'Dole Bananas, 2 lb Bag']
2026-09-04 04:59:33.348 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Cucumber Slicing', 'Iceberg Lettuce, 1 Head']
2026-09-04 04:59:33.348 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Echo Dot (3rd Gen) - Smart speaker with Alexa - Plum']
2026-09-04 04:59:33.348 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Lemon Reg Conventional, 1 Each', 'Organic Ginger Root']
2026-09-04 04:59:33.348 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Pumpkin Seeds Organic, 8 Ounce', '365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce']
2026-09-04 04:59:33.348 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Organic Yellow Onion']
2026-09-04 04:59:33.348 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Russet Potato']
2026-09-04 04:59:33.348 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Organic Lemon Regular, 1 Each']
2026-09-04 04:59:33.349 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Driscoll, Berry Blackberry Organic, 6 Ounce']
2026-09-04 04:59:33.349 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Bristol Farms, Berries Raspberries Red Organic, 6 Ounce']
2026-09-04 04:59:33.349 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Organic Banana, Sourced For Good, 1 Each']
2026-09-04 04:59:33.350 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Pumpkin Seeds Organic, 8 Ounce', '365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Organic Yellow Onion']
2026-09-04 04:59:33.350 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Pumpkin Seeds Organic, 8 Ounce', '365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Russet Potato']
2026-09-04 04:59:33.350 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Driscoll, Berry Blackberry Organic, 6 Ounce', 'Russet Potato']
2026-09-04 04:59:33.350 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Organic Yellow Onion', 'Russet Potato']
2026-09-04 04:59:33.351 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Pumpkin Seeds Organic, 8 Ounce', '365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Driscoll, Berry Blackberry Organic, 6 Ounce', 'Russet Potato']
2026-09-04 04:59:33.351 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Organic Lemon Regular, 1 Each', 'Organic Yellow Onion']
2026-09-04 04:59:33.351 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Pumpkin Seeds Organic, 8 Ounce', '365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Organic Lemon Regular, 1 Each']
2026-09-04 04:59:33.352 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Driscoll, Berry Blackberry Organic, 6 Ounce', 'Organic Yellow Onion']
2026-09-04 04:59:33.352 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Pumpkin Seeds Organic, 8 Ounce', '365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Driscoll, Berry Blackberry Organic, 6 Ounce']
2026-09-04 04:59:33.352 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Pumpkin Seeds Organic, 8 Ounce', '365 by Whole Foods Market, Raisins Thompson Seedless Organic, 8 Ounce', 'Bristol Farms, Berries Raspberries Red Organic, 6 Ounce']
2026-09-04 04:59:33.352 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Blackberries, 6 oz', 'Blueberries, 1 Pint']
2026-09-04 04:59:33.353 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Blackberries, 6 oz', 'Dole Bananas, 2 lb Bag']
2026-09-04 04:59:33.353 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Blackberries, 6 oz']
2026-09-04 04:59:33.353 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Organic Baby Spinach, 5 oz', 'Blackberries, 6 oz']
2026-09-04 04:59:33.353 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Blackberries, 6 oz', 'Yellow Onion']
2026-09-04 04:59:33.354 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Blackberries, 6 oz', 'Green Bell Pepper']
2026-09-04 04:59:33.354 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Blackberries, 6 oz', 'Red Onion']
2026-09-04 04:59:33.354 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Blackberries, 6 oz', 'Cucumber Slicing']
2026-09-04 04:59:33.354 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Blackberries, 6 oz', 'Lemon']
2026-09-04 04:59:33.355 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Blackberries, 6 oz', 'Blueberries, 1 Pint']
2026-09-04 04:59:33.355 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Organic Baby Spinach, 5 oz', 'Blackberries, 6 oz']
2026-09-04 04:59:33.355 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Dole Bananas, 2 lb Bag', 'Russet Potato']
2026-09-04 04:59:33.355 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Lime Regular Conventional, 1 Each', 'Organic Green Onion']
2026-09-04 04:59:33.356 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Organic Banana, Sourced For Good, 1 Each', 'Organic Green Onion']
2026-09-04 04:59:33.356 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Cilantro, 1 Bunch', 'Lime']
2026-09-04 04:59:33.356 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Cilantro, 1 Bunch', 'Cucumber Slicing']
2026-09-04 04:59:33.356 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Dole Bananas, 2 lb Bag', 'Romaine Lettuce, One Head']
2026-09-04 04:59:33.357 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Cucumber Slicing', 'Romaine Lettuce, One Head']
2026-09-04 04:59:33.357 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Dole Bananas, 2 lb Bag', 'Little Debbie Honey Buns, 6 Individually Wrapped Pastries, 10.6 oz Box, Pack of 0ne (1)']
2026-09-04 04:59:33.357 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Farm Raised Atlantic Salmon Fillet', 'Lime Regular Conventional, 1 Each']
2026-09-04 04:59:33.357 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Farm Raised Atlantic Salmon Fillet', 'Lemon Reg Conventional, 1 Each']
2026-09-04 04:59:33.358 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Cucumber Slicing', 'Fresh Brand – Hickory Smoked Bacon, 16 oz']
2026-09-04 04:59:33.358 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Ball Park Classic Burger Buns, 15 oz, 8 count (Pack of 1)', 'Dole Bananas, 2 lb Bag']
2026-09-04 04:59:33.358 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Bananas, One Bunch', 'Large Hass Avocado']
2026-09-04 04:59:33.358 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Large Hass Avocado', 'Yellow Onion']
2026-09-04 04:59:33.358 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Cucumber Slicing', 'Large Hass Avocado']
2026-09-04 04:59:33.359 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Large Hass Avocado']
2026-09-04 04:59:33.359 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Asparagus, 1 Bunch', 'Ball Park Classic Bun Size Hot Dogs, 8 Count']
2026-09-04 04:59:33.359 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Dole Bananas, 2 lb Bag', 'Little Debbie COSMIC Brownies, 6 Individually Wrapped Cookies, 13.1 oz Box, Pack of 0ne (1)']
2026-09-04 04:59:33.359 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Hass Avocados, 4 Count']
2026-09-04 04:59:33.360 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Hass Avocados, 4 Count', 'Bananas, One Bunch']
2026-09-04 04:59:33.360 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Little Debbie COSMIC Brownies, 6 Individually Wrapped Cookies, 13.1 oz Box, Pack of 0ne (1)', 'Nongshim HOT & SPICY Noodle Soup, 3.03 Ounce']
2026-09-04 04:59:33.360 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Heavy Whipping Cream, Ultra-Pasteurized, Kosher, Pint, 16 Fl Oz', 'Blackberries, 6 oz']
2026-09-04 04:59:33.360 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Heavy Whipping Cream, Ultra-Pasteurized, Kosher, Pint, 16 Fl Oz', 'Lemon']
2026-09-04 04:59:33.360 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Heavy Whipping Cream, Ultra-Pasteurized, Kosher, Pint, 16 Fl Oz', 'Cucumber Slicing']
2026-09-04 04:59:33.361 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Heavy Whipping Cream, Ultra-Pasteurized, Kosher, Pint, 16 Fl Oz']
2026-09-04 04:59:33.361 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Cage-Free, Large, Brown Eggs, 1 Dozen', 'Amazon Brand - Happy Belly Heavy Whipping Cream, Ultra-Pasteurized, Kosher, Pint, 16 Fl Oz']
2026-09-04 04:59:33.361 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Dole Bananas, 2 lb Bag', 'Mandarin Oranges, 3 lb Bag']
2026-09-04 04:59:33.361 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Mandarin Oranges, 3 lb Bag', 'Wonder Classic White Bread Loaf - 20 oz Bag']
2026-09-04 04:59:33.362 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Sweet Hawaiian Hot Dog Buns, 8 Count, 15.2 Ounce', 'Asparagus, 1 Bunch']
2026-09-04 04:59:33.362 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Cage Free Brown Eggs, Grade A, 18 Count', 'Natures Own Butterbread Loaf - 20 oz Bag']
2026-09-04 04:59:33.362 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Distilled Water, 1 Gallon (128 oz)', "Stouffer's Lasagna with Meat Sauce Frozen Meal"]
2026-09-04 04:59:33.362 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Distilled Water, 1 Gallon (128 oz)', 'Coca-Cola,12 Fl Oz (Pack of 24)']
2026-09-04 04:59:33.362 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Distilled Water, 1 Gallon (128 oz)', 'Angel Soft® Toilet Paper, 4 Mega Rolls = 16 Regular Rolls, 2-Ply Bath Tissue']
2026-09-04 04:59:33.363 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Distilled Water, 1 Gallon (128 oz)', 'Coca-Cola,12 Fl Oz (Pack of 24)', "Stouffer's Lasagna with Meat Sauce Frozen Meal"]
2026-09-04 04:59:33.363 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Kraft Singles American Cheese Slices, 16 Ct Pack', 'Wonder Classic White Bread Loaf - 20 oz Bag']
2026-09-04 04:59:33.363 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Creamy Peanut Butter, 16 Ounce', 'Dole Bananas, 2 lb Bag']
2026-09-04 04:59:33.363 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Dole Bananas, 2 lb Bag', 'Taylor Farms Classic Garden Salad, 12 oz Bag']
2026-09-04 04:59:33.364 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Dole, Organic Bananas, 2 lb Bag', 'Taylor Farms Classic Garden Salad, 12 oz Bag']
2026-09-04 04:59:33.364 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Cucumber Slicing', 'Taylor Farms Classic Garden Salad, 12 oz Bag']
2026-09-04 04:59:33.364 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Nature’s Bakery Whole Wheat Fig Bars, Blueberry, Real Fruit, Vegan, Non-GMO, Snack bar, Twin packs- 12 count', 'Nature’s Bakery Whole Wheat Fig Bars, Raspberry, Real Fruit, Vegan, Non-GMO, Snack bar, 1 box with 12 twin packs (12 twin packs)']
2026-09-04 04:59:33.364 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Jennie-O, Fresh Lean 93%/7% Ground Turkey, 1 lb', 'Lime']
2026-09-04 04:59:33.364 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Dole Bananas, 2 lb Bag', 'Jennie-O, Fresh Lean 93%/7% Ground Turkey, 1 lb']
2026-09-04 04:59:33.365 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['CRAVE Grain Free High Protein Dry Cat Food', "Dr. Elsey's Premium Clumping Cat Litter Ultra Uncented | 99.9% Dust-Free, Low Tracking, Hard Clumping, Superior Odor Control & Natural Ingredients, 40 Pound (Pack of 1)"]
2026-09-04 04:59:33.365 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Amazon Brand - Happy Belly Sliced Swiss Cheese, 10 Slices, 8 Ounce', 'La Banderita Tortilla Soft Taco Flour, 16 oz']
2026-09-04 04:59:33.365 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Dole Bananas, 2 lb Bag', 'Organic Green Onion (Scallions), 1 Bunch']
2026-09-04 04:59:33.365 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Organic Green Onion (Scallions), 1 Bunch', 'Yellow Onion']
2026-09-04 04:59:33.366 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Broccoli Florets, 12 Ounce', 'Organic Green Onion (Scallions), 1 Bunch']
2026-09-04 04:59:33.366 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Jalapeno Peppers, 8 oz', 'Yellow Onion']
2026-09-04 04:59:33.366 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Red Bell Pepper', 'Yellow Onion']
2026-09-04 04:59:33.366 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Cucumber Slicing', 'Red Bell Pepper']
2026-09-04 04:59:33.366 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Green Bell Pepper', 'Red Bell Pepper']
2026-09-04 04:59:33.367 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Red Bell Pepper']
2026-09-04 04:59:33.367 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Blueberries, 1 Pint', 'Red Bell Pepper']
2026-09-04 04:59:33.367 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Red Bell Pepper', 'Red Onion']
2026-09-04 04:59:33.367 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Lime', 'Red Bell Pepper']
2026-09-04 04:59:33.368 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['365 by Whole Foods Market, Organic Baby Spinach, 5 oz', 'Red Bell Pepper']
2026-09-04 04:59:33.368 | WARNING  | predict_user.dataset:_load_frequent_pattern_records:60 - 🛒 pattern skipped, missing canonical_name for: ['Bananas, One Bunch', 'Fresh Brand – Everything Pre-Sliced Bagels, 21 oz (6 ct)']
